tenant1,tenant2,correlation,metric,phase
tenant-cpu,tenant-dsk,0.2954864184766174,cpu_usage,1-Baseline
tenant-cpu,tenant-mem,0.2584317190181846,cpu_usage,1-Baseline
tenant-cpu,tenant-ntk,0.18603787300173547,cpu_usage,1-Baseline
tenant-dsk,tenant-mem,0.23634257522941485,cpu_usage,1-Baseline
tenant-dsk,tenant-ntk,0.0704114247865715,cpu_usage,1-Baseline
tenant-mem,tenant-ntk,0.24466414118769944,cpu_usage,1-Baseline
tenant-cpu,tenant-dsk,0.27020464456481197,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-mem,0.5745602618555523,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-nsy,-0.40983718201465097,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-ntk,0.2779944560634582,cpu_usage,2-CPU-Noise
tenant-dsk,tenant-mem,0.11651710488478262,cpu_usage,2-CPU-Noise
tenant-dsk,tenant-nsy,-0.027099941172466585,cpu_usage,2-CPU-Noise
tenant-dsk,tenant-ntk,0.3744680681928905,cpu_usage,2-CPU-Noise
tenant-mem,tenant-nsy,-0.4154459143983361,cpu_usage,2-CPU-Noise
tenant-mem,tenant-ntk,0.28747231238512144,cpu_usage,2-CPU-Noise
tenant-nsy,tenant-ntk,0.052583953274268284,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-dsk,0.056935480821992145,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-mem,0.497874479090547,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-nsy,-0.21260436920693646,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-ntk,0.20321452046619534,cpu_usage,3-Memory-Noise
tenant-dsk,tenant-mem,0.0330527198586324,cpu_usage,3-Memory-Noise
tenant-dsk,tenant-nsy,0.13151620481864731,cpu_usage,3-Memory-Noise
tenant-dsk,tenant-ntk,0.36393798445755454,cpu_usage,3-Memory-Noise
tenant-mem,tenant-nsy,-0.1944948705190223,cpu_usage,3-Memory-Noise
tenant-mem,tenant-ntk,0.2155421815386958,cpu_usage,3-Memory-Noise
tenant-nsy,tenant-ntk,0.19913530929898335,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-dsk,0.09255594525866952,cpu_usage,4-Network-Noise
tenant-cpu,tenant-mem,0.6344896311570549,cpu_usage,4-Network-Noise
tenant-cpu,tenant-nsy,-0.5706802720240712,cpu_usage,4-Network-Noise
tenant-cpu,tenant-ntk,0.32876165141697855,cpu_usage,4-Network-Noise
tenant-dsk,tenant-mem,0.13693149822344283,cpu_usage,4-Network-Noise
tenant-dsk,tenant-nsy,0.033327768835748,cpu_usage,4-Network-Noise
tenant-dsk,tenant-ntk,0.3544897771340163,cpu_usage,4-Network-Noise
tenant-mem,tenant-nsy,-0.5179109332505999,cpu_usage,4-Network-Noise
tenant-mem,tenant-ntk,0.38605172731159354,cpu_usage,4-Network-Noise
tenant-nsy,tenant-ntk,0.06728235105691822,cpu_usage,4-Network-Noise
tenant-cpu,tenant-dsk,0.1550644415064724,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-mem,0.3025874296051879,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-nsy,0.1226635259159313,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-ntk,0.3268344560269169,cpu_usage,5-Disk-Noise
tenant-dsk,tenant-mem,0.11640026294100371,cpu_usage,5-Disk-Noise
tenant-dsk,tenant-nsy,0.2831742200934272,cpu_usage,5-Disk-Noise
tenant-dsk,tenant-ntk,0.3719023364424284,cpu_usage,5-Disk-Noise
tenant-mem,tenant-nsy,0.14962682992132817,cpu_usage,5-Disk-Noise
tenant-mem,tenant-ntk,0.2622096242339723,cpu_usage,5-Disk-Noise
tenant-nsy,tenant-ntk,0.38623421112206496,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-dsk,0.2165179324994156,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-mem,0.6925953994524628,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-nsy,-0.3684263680308275,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-ntk,0.36523629334077073,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-mem,0.17792036670022937,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-nsy,0.04494867135948447,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-ntk,0.3251419970154284,cpu_usage,6-Combined-Noise
tenant-mem,tenant-nsy,-0.26549647095384193,cpu_usage,6-Combined-Noise
tenant-mem,tenant-ntk,0.42466293800432203,cpu_usage,6-Combined-Noise
tenant-nsy,tenant-ntk,0.14223187899864237,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-dsk,0.09211947071419765,cpu_usage,7-Recovery
tenant-cpu,tenant-mem,0.7624578931843272,cpu_usage,7-Recovery
tenant-cpu,tenant-nsy,-0.7231268659310492,cpu_usage,7-Recovery
