target,source,p-value,metric,phase,round_id,score
tenant-cpu,tenant-dsk,,cpu_usage,1-Baseline,round-7,0.1826042379259973
tenant-cpu,tenant-mem,,cpu_usage,1-Baseline,round-7,0.17741320470056568
tenant-cpu,tenant-ntk,,cpu_usage,1-Baseline,round-7,0.17814434991402348
tenant-dsk,tenant-cpu,,cpu_usage,1-Baseline,round-7,0.18825178738438253
tenant-dsk,tenant-mem,,cpu_usage,1-Baseline,round-7,0.19756852899387997
tenant-dsk,tenant-ntk,,cpu_usage,1-Baseline,round-7,0.12026698571291558
tenant-mem,tenant-cpu,,cpu_usage,1-Baseline,round-7,0.18437587645264597
tenant-mem,tenant-dsk,,cpu_usage,1-Baseline,round-7,0.19431300848553848
tenant-mem,tenant-ntk,,cpu_usage,1-Baseline,round-7,0.20495469859586016
tenant-ntk,tenant-cpu,,cpu_usage,1-Baseline,round-7,0.09226943198760433
tenant-ntk,tenant-dsk,,cpu_usage,1-Baseline,round-7,0.09335802185583117
tenant-ntk,tenant-mem,,cpu_usage,1-Baseline,round-7,0.07045388801170506
tenant-cpu,tenant-dsk,,cpu_usage,2-CPU-Noise,round-7,0.23762910923098618
tenant-cpu,tenant-mem,,cpu_usage,2-CPU-Noise,round-7,0.10111848417366813
tenant-cpu,tenant-nsy,,cpu_usage,2-CPU-Noise,round-7,0.0916510388463931
tenant-cpu,tenant-ntk,,cpu_usage,2-CPU-Noise,round-7,0.1725186287471329
tenant-dsk,tenant-cpu,,cpu_usage,2-CPU-Noise,round-7,0.26794650059142655
tenant-dsk,tenant-mem,,cpu_usage,2-CPU-Noise,round-7,0.21908157542237422
tenant-dsk,tenant-nsy,,cpu_usage,2-CPU-Noise,round-7,0.20229776824662096
tenant-dsk,tenant-ntk,,cpu_usage,2-CPU-Noise,round-7,0.2785312307301262
tenant-mem,tenant-cpu,,cpu_usage,2-CPU-Noise,round-7,0.09573016345178649
tenant-mem,tenant-dsk,,cpu_usage,2-CPU-Noise,round-7,0.16350170953810544
tenant-mem,tenant-nsy,,cpu_usage,2-CPU-Noise,round-7,0.09815084602091695
tenant-mem,tenant-ntk,,cpu_usage,2-CPU-Noise,round-7,0.174838410270476
